,항공사,편명,출발지,도착지,요일,출발시간,도착시간,운행기간,?,시간,날짜
3327,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-16
3328,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-24
3329,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-17
3330,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-25
3331,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-18
3332,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-26
3333,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-19
3334,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-20
3335,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-21
3336,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-22
3337,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-15
3338,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-23
3339,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-16
3340,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-24
3341,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-17
3342,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-25
3343,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-18
3344,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-26
3345,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-19
3346,제주항공,7C851,청주,제주,월 화 수 목 금 토 일,10:10,11:20,2019-10-13 ~ 2019-10-26,11:20,11시,2019-10-20
3347,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-21
3348,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-22
3349,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-15
3350,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-23
3351,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-16
3352,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-24
3353,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-17
3354,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-25
3355,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-18
3356,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-26
3357,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-19
3358,제주항공,7C601,광주,제주,월 화 수 목 금 토 일,10:15,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-20
3359,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-21
3360,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-22
3361,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-15
3362,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-23
3363,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-16
3364,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-24
3365,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-17
3366,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-25
3367,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-18
3368,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-26
3369,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-19
3370,아시아나항공,OZ8931,서울/김포,제주,월 화 수 목 금 토 일,10:15,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-20
3371,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-21
3372,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-22
3373,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-15
3374,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-23
3375,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-16
3376,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-24
3377,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-17
3378,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-25
3379,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-18
3380,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-26
3381,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-19
3382,진에어,LJ311,서울/김포,제주,월 화 수 목 금 토 일,10:25,11:35,2019-06-10 ~ 2019-10-26,11:35,11시,2019-10-20
3383,티웨이항공,TW709,서울/김포,제주,  화   목   토  ,10:30,11:40,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-22
3384,티웨이항공,TW709,서울/김포,제주,  화   목   토  ,10:30,11:40,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-15
3385,티웨이항공,TW709,서울/김포,제주,  화   목   토  ,10:30,11:40,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-24
3386,티웨이항공,TW709,서울/김포,제주,  화   목   토  ,10:30,11:40,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-17
3387,티웨이항공,TW709,서울/김포,제주,  화   목   토  ,10:30,11:40,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-26
3388,티웨이항공,TW709,서울/김포,제주,  화   목   토  ,10:30,11:40,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-19
3389,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-21
3390,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-22
3391,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-15
3392,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-23
3393,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-16
3394,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-24
3395,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-17
3396,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-25
3397,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-18
3398,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-26
3399,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-19
3400,아시아나항공,OZ8935,서울/김포,제주,월 화 수 목 금 토 일,10:40,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-20
3401,대한항공,KE1215,서울/김포,제주,        금 토 일,10:40,11:50,2019-05-24 ~ 2019-10-26,11:50,11시,2019-10-25
3402,대한항공,KE1215,서울/김포,제주,        금 토 일,10:40,11:50,2019-05-24 ~ 2019-10-26,11:50,11시,2019-10-18
3403,대한항공,KE1215,서울/김포,제주,        금 토 일,10:40,11:50,2019-05-24 ~ 2019-10-26,11:50,11시,2019-10-26
3404,대한항공,KE1215,서울/김포,제주,        금 토 일,10:40,11:50,2019-05-24 ~ 2019-10-26,11:50,11시,2019-10-19
3405,대한항공,KE1215,서울/김포,제주,        금 토 일,10:40,11:50,2019-05-24 ~ 2019-10-26,11:50,11시,2019-10-20
3406,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-21
3407,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-22
3408,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-15
3409,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-23
3410,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-16
3411,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-24
3412,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-17
3413,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-25
3414,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-18
3415,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-26
3416,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-19
3417,이스타항공,ZE211,서울/김포,제주,월 화 수 목 금 토 일,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-20
3418,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-21
3419,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-22
3420,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-15
3421,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-23
3422,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-16
3423,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-24
3424,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-17
3425,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-25
3426,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-18
3427,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-26
3428,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-19
3429,이스타항공,ZE301,군산,제주,월 화 수 목 금 토 일,10:55,11:50,2019-03-31 ~ 2019-10-26,11:50,11시,2019-10-20
3430,티웨이항공,TW711,서울/김포,제주,    수        ,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-23
3431,티웨이항공,TW711,서울/김포,제주,    수        ,10:55,12:05,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-16
3432,대한항공,KE1805,대구,제주,월 화 수   금 토 일,11:00,12:05,2019-08-05 ~ 2019-10-26,12:05,12시,2019-10-21
3433,대한항공,KE1805,대구,제주,월 화 수   금 토 일,11:00,12:05,2019-08-05 ~ 2019-10-26,12:05,12시,2019-10-22
3434,대한항공,KE1805,대구,제주,월 화 수   금 토 일,11:00,12:05,2019-08-05 ~ 2019-10-26,12:05,12시,2019-10-15
3435,대한항공,KE1805,대구,제주,월 화 수   금 토 일,11:00,12:05,2019-08-05 ~ 2019-10-26,12:05,12시,2019-10-23
3436,대한항공,KE1805,대구,제주,월 화 수   금 토 일,11:00,12:05,2019-08-05 ~ 2019-10-26,12:05,12시,2019-10-16
3437,대한항공,KE1805,대구,제주,월 화 수   금 토 일,11:00,12:05,2019-08-05 ~ 2019-10-26,12:05,12시,2019-10-25
3438,대한항공,KE1805,대구,제주,월 화 수   금 토 일,11:00,12:05,2019-08-05 ~ 2019-10-26,12:05,12시,2019-10-18
3439,대한항공,KE1805,대구,제주,월 화 수   금 토 일,11:00,12:05,2019-08-05 ~ 2019-10-26,12:05,12시,2019-10-26
3440,대한항공,KE1805,대구,제주,월 화 수   금 토 일,11:00,12:05,2019-08-05 ~ 2019-10-26,12:05,12시,2019-10-19
3441,대한항공,KE1805,대구,제주,월 화 수   금 토 일,11:00,12:05,2019-08-05 ~ 2019-10-26,12:05,12시,2019-10-20
3442,대한항공,KE1217,서울/김포,제주,월 화 수 목   토 일,11:05,12:15,2019-05-20 ~ 2019-10-26,12:15,12시,2019-10-21
3443,대한항공,KE1217,서울/김포,제주,월 화 수 목   토 일,11:05,12:15,2019-05-20 ~ 2019-10-26,12:15,12시,2019-10-22
3444,대한항공,KE1217,서울/김포,제주,월 화 수 목   토 일,11:05,12:15,2019-05-20 ~ 2019-10-26,12:15,12시,2019-10-15
3445,대한항공,KE1217,서울/김포,제주,월 화 수 목   토 일,11:05,12:15,2019-05-20 ~ 2019-10-26,12:15,12시,2019-10-23
3446,대한항공,KE1217,서울/김포,제주,월 화 수 목   토 일,11:05,12:15,2019-05-20 ~ 2019-10-26,12:15,12시,2019-10-16
3447,대한항공,KE1217,서울/김포,제주,월 화 수 목   토 일,11:05,12:15,2019-05-20 ~ 2019-10-26,12:15,12시,2019-10-24
3448,대한항공,KE1217,서울/김포,제주,월 화 수 목   토 일,11:05,12:15,2019-05-20 ~ 2019-10-26,12:15,12시,2019-10-17
3449,대한항공,KE1217,서울/김포,제주,월 화 수 목   토 일,11:05,12:15,2019-05-20 ~ 2019-10-26,12:15,12시,2019-10-26
3450,대한항공,KE1217,서울/김포,제주,월 화 수 목   토 일,11:05,12:15,2019-05-20 ~ 2019-10-26,12:15,12시,2019-10-19
3451,대한항공,KE1217,서울/김포,제주,월 화 수 목   토 일,11:05,12:15,2019-05-20 ~ 2019-10-26,12:15,12시,2019-10-20
3452,대한항공,KE1217,서울/김포,제주,        금    ,11:05,12:15,2019-05-24 ~ 2019-10-25,12:15,12시,2019-10-25
3453,대한항공,KE1217,서울/김포,제주,        금    ,11:05,12:15,2019-05-24 ~ 2019-10-25,12:15,12시,2019-10-18
3454,아시아나항공,OZ8405,서울/김포,제주,월            ,11:10,12:20,2019-04-28 ~ 2019-10-26,12:20,12시,2019-10-21
3455,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-21
3456,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-22
3457,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-15
3458,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-23
3459,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-16
3460,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-24
3461,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-17
3462,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-25
3463,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-18
3464,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-26
3465,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-19
3466,진에어,LJ593,광주,제주,월 화 수 목 금 토 일,11:15,12:05,2019-09-01 ~ 2019-10-26,12:05,12시,2019-10-20
3467,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-21
3468,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-22
3469,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-15
3470,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-23
3471,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-16
3472,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-24
3473,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-17
3474,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-25
3475,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-18
3476,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-26
3477,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-19
3478,제주항공,7C801,청주,제주,월 화 수 목 금 토 일,11:15,12:20,2019-03-31 ~ 2019-10-26,12:20,12시,2019-10-20
3479,아시아나항공,OZ8941,서울/김포,제주,월 화 수 목 금 토 일,11:15,12:25,2019-03-31 ~ 2019-10-26,12:25,12시,2019-10-21
3480,아시아나항공,OZ8941,서울/김포,제주,월 화 수 목 금 토 일,11:15,12:25,2019-03-31 ~ 2019-10-26,12:25,12시,2019-10-22
3481,아시아나항공,OZ8941,서울/김포,제주,월 화 수 목 금 토 일,11:15,12:25,2019-03-31 ~ 2019-10-26,12:25,12시,2019-10-15
3482,아시아나항공,OZ8941,서울/김포,제주,월 화 수 목 금 토 일,11:15,12:25,2019-03-31 ~ 2019-10-26,12:25,12시,2019-10-23
3483,아시아나항공,OZ8941,서울/김포,제주,월 화 수 목 금 토 일,11:15,12:25,2019-03-31 ~ 2019-10-26,12:25,12시,2019-10-16
3484,아시아나항공,OZ8941,서울/김포,제주,월 화 수 목 금 토 일,11:15,12:25,2019-03-31 ~ 2019-10-26,12:25,12시,2019-10-24
3485,아시아나항공,OZ8941,서울/김포,제주,월 화 수 목 금 토 일,11:15,12:25,2019-03-31 ~ 2019-10-26,12:25,12시,2019-10-17
